league,id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,home_team,away_team,home_goals,away_goals,date,player_assisted,lastAction
EPL,584810,26,MissedShots,0.7469999694824219,0.7030000305175781,0.017010046169161797,Ola Aina,h,725,OpenPlay,2024,RightFoot,26607,Nottingham Forest,Bournemouth,1,1,2024-08-17 14:00:00,Morgan Gibbs-White,Pass
EPL,584811,29,SavedShot,0.7380000305175781,0.654000015258789,0.01649528183043003,Anthony Elanga,h,9524,OpenPlay,2024,RightFoot,26607,Nottingham Forest,Bournemouth,1,1,2024-08-17 14:00:00,Morgan Gibbs-White,Pass
EPL,584812,30,SavedShot,0.7769999694824219,0.6509999847412109,0.032768700271844864,Callum Hudson-Odoi,h,6456,OpenPlay,2024,RightFoot,26607,Nottingham Forest,Bournemouth,1,1,2024-08-17 14:00:00,NA,None
EPL,584814,40,BlockedShot,0.784000015258789,0.4670000076293945,0.04237230494618416,Ryan Yates,h,11003,OpenPlay,2024,RightFoot,26607,Nottingham Forest,Bournemouth,1,1,2024-08-17 14:00:00,Callum Hudson-Odoi,Pass
EPL,584815,40,MissedShots,0.905,0.30700000762939456,0.07393660396337509,Neco Williams,h,8204,OpenPlay,2024,RightFoot,26607,Nottingham Forest,Bournemouth,1,1,2024-08-17 14:00:00,Anthony Elanga,Pass
EPL,584817,51,SavedShot,0.88,0.634000015258789,0.08275008201599121,Callum Hudson-Odoi,h,6456,OpenPlay,2024,RightFoot,26607,Nottingham Forest,Bournemouth,1,1,2024-08-17 14:00:00,Anthony Elanga,Pass
EPL,584822,60,SavedShot,0.9109999847412108,0.5109999847412109,0.08295150846242905,Willy Boly,h,6850,FromCorner,2024,Head,26607,Nottingham Forest,Bournemouth,1,1,2024-08-17 14:00:00,Callum Hudson-Odoi,Cross
EPL,584827,80,BlockedShot,0.7530000305175781,0.66,0.022599829360842705,Harry Toffolo,h,10758,OpenPlay,2024,LeftFoot,26607,Nottingham Forest,Bournemouth,1,1,2024-08-17 14:00:00,Ryan Yates,Pass
EPL,584828,85,SavedShot,0.855,0.629000015258789,0.08671405166387558,Ryan Yates,h,11003,OpenPlay,2024,LeftFoot,26607,Nottingham Forest,Bournemouth,1,1,2024-08-17 14:00:00,Morgan Gibbs-White,Pass
EPL,584830,89,BlockedShot,0.911999969482422,0.325,0.0720987468957901,Morgan Gibbs-White,h,6857,OpenPlay,2024,RightFoot,26607,Nottingham Forest,Bournemouth,1,1,2024-08-17 14:00:00,Neco Williams,Pass
EPL,584831,90,SavedShot,0.9130000305175782,0.545,0.108155757188797,Taiwo Awoniyi,h,7814,OpenPlay,2024,Head,26607,Nottingham Forest,Bournemouth,1,1,2024-08-17 14:00:00,Neco Williams,Cross
EPL,584805,4,BlockedShot,0.815,0.46599998474121096,0.05697699263691902,Antoine Semenyo,a,11363,OpenPlay,2024,RightFoot,26607,Nottingham Forest,Bournemouth,1,1,2024-08-17 14:00:00,Alex Scott,BallTouch
EPL,584806,4,MissedShots,0.9569999694824218,0.515,0.4425158202648163,Dango Ouattara,a,9662,FromCorner,2024,Head,26607,Nottingham Forest,Bournemouth,1,1,2024-08-17 14:00:00,Lewis Cook,Aerial
EPL,584813,30,BlockedShot,0.8040000152587891,0.635,0.03794173523783684,Luis Sinisterra,a,10866,OpenPlay,2024,LeftFoot,26607,Nottingham Forest,Bournemouth,1,1,2024-08-17 14:00:00,Marcus Tavernier,Pass
EPL,584816,45,MissedShots,0.85,0.295,0.03227748349308968,Antoine Semenyo,a,11363,OpenPlay,2024,LeftFoot,26607,Nottingham Forest,Bournemouth,1,1,2024-08-17 14:00:00,NA,None
EPL,584818,51,SavedShot,0.914000015258789,0.6509999847412109,0.3727555274963379,Luis Sinisterra,a,10866,OpenPlay,2024,LeftFoot,26607,Nottingham Forest,Bournemouth,1,1,2024-08-17 14:00:00,Marcus Tavernier,Chipped
EPL,584819,54,BlockedShot,0.840999984741211,0.51,0.05749594420194626,Marcus Tavernier,a,10741,OpenPlay,2024,LeftFoot,26607,Nottingham Forest,Bournemouth,1,1,2024-08-17 14:00:00,NA,None
EPL,584820,55,SavedShot,0.735999984741211,0.47200000762939454,0.05485561862587929,Marcus Tavernier,a,10741,DirectFreekick,2024,LeftFoot,26607,Nottingham Forest,Bournemouth,1,1,2024-08-17 14:00:00,NA,Standard
EPL,584821,58,MissedShots,0.7659999847412109,0.34400001525878904,0.017786070704460144,Marcus Tavernier,a,10741,OpenPlay,2024,LeftFoot,26607,Nottingham Forest,Bournemouth,1,1,2024-08-17 14:00:00,NA,None
EPL,584823,62,MissedShots,0.7390000152587891,0.685,0.017634352669119835,Antoine Semenyo,a,11363,OpenPlay,2024,RightFoot,26607,Nottingham Forest,Bournemouth,1,1,2024-08-17 14:00:00,Marcus Tavernier,Pass
EPL,584824,64,SavedShot,0.795,0.659000015258789,0.026294369250535965,Antoine Semenyo,a,11363,OpenPlay,2024,RightFoot,26607,Nottingham Forest,Bournemouth,1,1,2024-08-17 14:00:00,Milos Kerkez,Pass
EPL,584825,76,MissedShots,0.955,0.4859999847412109,0.11805425584316254,Marcus Tavernier,a,10741,OpenPlay,2024,Head,26607,Nottingham Forest,Bournemouth,1,1,2024-08-17 14:00:00,NA,Aerial
EPL,584826,77,MissedShots,0.685,0.35200000762939454,0.02117341011762619,Marcus Tavernier,a,10741,OpenPlay,2024,LeftFoot,26607,Nottingham Forest,Bournemouth,1,1,2024-08-17 14:00:00,Daniel Jebbison,Pass
EPL,584829,85,Goal,0.9619999694824218,0.49200000762939455,0.6533881425857544,Antoine Semenyo,a,11363,OpenPlay,2024,LeftFoot,26607,Nottingham Forest,Bournemouth,1,1,2024-08-17 14:00:00,NA,None
EPL,584849,1,MissedShots,0.8880000305175781,0.4179999923706055,0.11193495988845824,Tomas Soucek,h,8288,OpenPlay,2024,RightFoot,26608,West Ham,Aston Villa,1,2,2024-08-17 16:30:00,Jarrod Bowen,Pass
EPL,584853,16,BlockedShot,0.815,0.45599998474121095,0.04450887069106102,Michail Antonio,h,531,OpenPlay,2024,LeftFoot,26608,West Ham,Aston Villa,1,2,2024-08-17 16:30:00,Tomas Soucek,Pass
EPL,584858,36,Goal,0.885,0.5,0.7611688375473022,Lucas Paquetá,h,7365,Penalty,2024,LeftFoot,26608,West Ham,Aston Villa,1,2,2024-08-17 16:30:00,NA,Standard
EPL,584859,40,SavedShot,0.9059999847412108,0.3340000152587891,0.07661455869674683,Emerson,h,1245,OpenPlay,2024,RightFoot,26608,West Ham,Aston Villa,1,2,2024-08-17 16:30:00,Lucas Paquetá,Pass
EPL,584860,41,BlockedShot,0.9540000152587892,0.6029999923706054,0.040947601199150085,Mohammed Kudus,h,12027,FromCorner,2024,Head,26608,West Ham,Aston Villa,1,2,2024-08-17 16:30:00,Tomas Soucek,HeadPass
EPL,584862,47,BlockedShot,0.9359999847412108,0.4109999847412109,0.10070233047008514,Tomas Soucek,h,8288,OpenPlay,2024,RightFoot,26608,West Ham,Aston Villa,1,2,2024-08-17 16:30:00,Mohammed Kudus,Cross
EPL,584863,48,MissedShots,0.9080000305175782,0.4179999923706055,0.10706958174705504,Tomas Soucek,h,8288,OpenPlay,2024,LeftFoot,26608,West Ham,Aston Villa,1,2,2024-08-17 16:30:00,NA,Rebound
EPL,584864,54,MissedShots,0.775,0.5309999847412109,0.021593421697616577,Guido Rodríguez,h,8267,FromCorner,2024,RightFoot,26608,West Ham,Aston Villa,1,2,2024-08-17 16:30:00,NA,None
EPL,584868,60,MissedShots,0.8630000305175781,0.6780000305175782,0.04816589877009392,Mohammed Kudus,h,12027,OpenPlay,2024,LeftFoot,26608,West Ham,Aston Villa,1,2,2024-08-17 16:30:00,Max Kilman,TakeOn
EPL,584869,63,MissedShots,0.965999984741211,0.5829999923706055,0.1218288242816925,Michail Antonio,h,531,OpenPlay,2024,Head,26608,West Ham,Aston Villa,1,2,2024-08-17 16:30:00,Vladimir Coufal,Cross
EPL,584871,75,BlockedShot,0.710999984741211,0.4579999923706055,0.014267580583691595,Konstantinos Mavropanos,h,6722,OpenPlay,2024,RightFoot,26608,West Ham,Aston Villa,1,2,2024-08-17 16:30:00,Crysencio Summerville,Pass
EPL,584874,85,SavedShot,0.93,0.5270000076293946,0.4003327786922455,Danny Ings,h,986,OpenPlay,2024,Head,26608,West Ham,Aston Villa,1,2,2024-08-17 16:30:00,Crysencio Summerville,Cross
EPL,584876,96,MissedShots,0.975,0.5429999923706055,0.5793735384941101,Tomas Soucek,h,8288,OpenPlay,2024,Head,26608,West Ham,Aston Villa,1,2,2024-08-17 16:30:00,Mohammed Kudus,Aerial
EPL,584877,96,MissedShots,0.975,0.5020000076293946,0.9199999570846558,Tomas Soucek,h,8288,OpenPlay,2024,RightFoot,26608,West Ham,Aston Villa,1,2,2024-08-17 16:30:00,NA,Rebound
EPL,584850,3,Goal,0.973000030517578,0.5429999923706055,0.520675003528595,Amadou Onana,a,9667,FromCorner,2024,Head,26608,West Ham,Aston Villa,1,2,2024-08-17 16:30:00,Youri Tielemans,Cross
EPL,584851,9,SavedShot,0.8230000305175781,0.5120000076293946,0.082541324198246,Morgan Rogers,a,12412,OpenPlay,2024,LeftFoot,26608,West Ham,Aston Villa,1,2,2024-08-17 16:30:00,Youri Tielemans,Pass
EPL,584852,13,BlockedShot,0.7980000305175782,0.35700000762939454,0.03391880914568901,Youri Tielemans,a,5956,OpenPlay,2024,RightFoot,26608,West Ham,Aston Villa,1,2,2024-08-17 16:30:00,Leon Bailey,Pass
EPL,584854,20,BlockedShot,0.815,0.4520000076293945,0.06976155936717987,Leon Bailey,a,5221,OpenPlay,2024,LeftFoot,26608,West Ham,Aston Villa,1,2,2024-08-17 16:30:00,Morgan Rogers,Pass
EPL,584855,21,ShotOnPost,0.9690000152587892,0.33,0.436320036649704,Leon Bailey,a,5221,OpenPlay,2024,LeftFoot,26608,West Ham,Aston Villa,1,2,2024-08-17 16:30:00,Matthew Cash,TakeOn
EPL,584856,31,BlockedShot,0.860999984741211,0.615,0.12581393122673035,John McGinn,a,7723,OpenPlay,2024,RightFoot,26608,West Ham,Aston Villa,1,2,2024-08-17 16:30:00,NA,None
EPL,584857,31,MissedShots,0.865,0.5970000076293945,0.13007521629333496,John McGinn,a,7723,OpenPlay,2024,RightFoot,26608,West Ham,Aston Villa,1,2,2024-08-17 16:30:00,NA,None
EPL,584861,44,MissedShots,0.8019999694824219,0.28399999618530275,0.03885552659630776,Leon Bailey,a,5221,OpenPlay,2024,LeftFoot,26608,West Ham,Aston Villa,1,2,2024-08-17 16:30:00,Ezri Konsa Ngoyo,None
EPL,584865,55,BlockedShot,0.8169999694824219,0.47099998474121096,0.1226690039038658,Youri Tielemans,a,5956,OpenPlay,2024,LeftFoot,26608,West Ham,Aston Villa,1,2,2024-08-17 16:30:00,Morgan Rogers,LayOff
EPL,584866,55,BlockedShot,0.914000015258789,0.3120000076293945,0.08663482964038849,Morgan Rogers,a,12412,OpenPlay,2024,RightFoot,26608,West Ham,Aston Villa,1,2,2024-08-17 16:30:00,NA,Rebound
EPL,584867,56,MissedShots,0.9569999694824218,0.575999984741211,0.06546694040298462,Ezri Konsa Ngoyo,a,7726,FromCorner,2024,OtherBodyPart,26608,West Ham,Aston Villa,1,2,2024-08-17 16:30:00,Leon Bailey,Cross
EPL,584870,65,MissedShots,0.8669999694824219,0.6840000152587891,0.3044654428958893,Jhon Durán,a,11366,OpenPlay,2024,LeftFoot,26608,West Ham,Aston Villa,1,2,2024-08-17 16:30:00,Lucas Digne,Throughball
EPL,584872,78,Goal,0.8809999847412109,0.53,0.3958303928375244,Jhon Durán,a,11366,OpenPlay,2024,LeftFoot,26608,West Ham,Aston Villa,1,2,2024-08-17 16:30:00,Jacob Ramsey,Pass
EPL,584873,83,BlockedShot,0.88,0.6370000076293946,0.1508321464061737,Jacob Ramsey,a,8941,OpenPlay,2024,LeftFoot,26608,West Ham,Aston Villa,1,2,2024-08-17 16:30:00,Youri Tielemans,TakeOn
EPL,584875,94,MissedShots,0.9490000152587892,0.305,0.1170651763677597,Jaden Philogene-Bidace,a,9415,OpenPlay,2024,RightFoot,26608,West Ham,Aston Villa,1,2,2024-08-17 16:30:00,Ian Maatsen,Chipped
EPL,585157,28,Goal,0.9,0.34400001525878904,0.07405825704336166,Bryan Mbeumo,h,6552,OpenPlay,2024,LeftFoot,26609,Brentford,Crystal Palace,2,1,2024-08-18 13:00:00,Yoane Wissa,Pass
EPL,585158,30,SavedShot,0.955999984741211,0.61,0.373125821352005,Kristoffer Ajer,h,9677,OpenPlay,2024,RightFoot,26609,Brentford,Crystal Palace,2,1,2024-08-18 13:00:00,Bryan Mbeumo,Throughball
EPL,585159,41,MissedShots,0.92,0.669000015258789,0.07865475118160248,Kevin Schade,h,9156,OpenPlay,2024,RightFoot,26609,Brentford,Crystal Palace,2,1,2024-08-18 13:00:00,Christian Nørgaard,Chipped
EPL,585160,46,SavedShot,0.85,0.534000015258789,0.01129500102251768,Ethan Pinnock,h,9678,FromCorner,2024,Head,26609,Brentford,Crystal Palace,2,1,2024-08-18 13:00:00,Vitaly Janelt,Aerial
EPL,585162,51,MissedShots,0.914000015258789,0.6519999694824219,0.03913643211126328,Vitaly Janelt,h,9680,FromCorner,2024,LeftFoot,26609,Brentford,Crystal Palace,2,1,2024-08-18 13:00:00,Bryan Mbeumo,Cross
EPL,585164,56,OwnGoal,0.01600000023841858,0.504000015258789,0,Ethan Pinnock,h,9678,OpenPlay,2024,LeftFoot,26609,Brentford,Crystal Palace,2,1,2024-08-18 13:00:00,NA,None
EPL,585166,65,BlockedShot,0.9080000305175782,0.49700000762939456,0.05761897936463356,Yoane Wissa,h,5786,OpenPlay,2024,Head,26609,Brentford,Crystal Palace,2,1,2024-08-18 13:00:00,Bryan Mbeumo,Aerial
EPL,585167,68,MissedShots,0.755,0.539000015258789,0.0223731342703104,Vitaly Janelt,h,9680,OpenPlay,2024,LeftFoot,26609,Brentford,Crystal Palace,2,1,2024-08-18 13:00:00,Mathias Jensen,Pass
EPL,585169,75,SavedShot,0.889000015258789,0.5209999847412109,0.09104792028665544,Nathan Collins,h,9733,OpenPlay,2024,LeftFoot,26609,Brentford,Crystal Palace,2,1,2024-08-18 13:00:00,NA,None
EPL,585170,75,Goal,0.965,0.48,0.6967740654945374,Yoane Wissa,h,5786,OpenPlay,2024,LeftFoot,26609,Brentford,Crystal Palace,2,1,2024-08-18 13:00:00,NA,Rebound
EPL,585153,6,MissedShots,0.88,0.64,0.06253562122583389,Tyrick Mitchell,a,8214,OpenPlay,2024,LeftFoot,26609,Brentford,Crystal Palace,2,1,2024-08-18 13:00:00,NA,None
EPL,585154,14,BlockedShot,0.85,0.53,0.09878551214933395,Eberechi Eze,a,8706,OpenPlay,2024,RightFoot,26609,Brentford,Crystal Palace,2,1,2024-08-18 13:00:00,Tyrick Mitchell,Pass
EPL,585155,20,MissedShots,0.8109999847412109,0.6329999923706054,0.10506178438663484,Eberechi Eze,a,8706,DirectFreekick,2024,RightFoot,26609,Brentford,Crystal Palace,2,1,2024-08-18 13:00:00,NA,Standard
EPL,585156,24,SavedShot,0.7909999847412109,0.4,0.03229977563023567,Joachim Andersen,a,6314,OpenPlay,2024,RightFoot,26609,Brentford,Crystal Palace,2,1,2024-08-18 13:00:00,Daniel Muñoz,Pass
EPL,585161,49,BlockedShot,0.805,0.5679999923706055,0.04031260684132576,Adam Wharton,a,12409,FromCorner,2024,LeftFoot,26609,Brentford,Crystal Palace,2,1,2024-08-18 13:00:00,Daichi Kamada,Pass
EPL,585163,52,SavedShot,0.745,0.665,0.017279094085097313,Adam Wharton,a,12409,OpenPlay,2024,LeftFoot,26609,Brentford,Crystal Palace,2,1,2024-08-18 13:00:00,Will Hughes,Pass
EPL,585165,63,SavedShot,0.75,0.3340000152587891,0.01461444515734911,Adam Wharton,a,12409,OpenPlay,2024,LeftFoot,26609,Brentford,Crystal Palace,2,1,2024-08-18 13:00:00,Daichi Kamada,Pass
EPL,585168,72,MissedShots,0.775,0.445,0.03039775788784027,Odsonne Edouard,a,3697,OpenPlay,2024,LeftFoot,26609,Brentford,Crystal Palace,2,1,2024-08-18 13:00:00,Jordan Ayew,Pass
EPL,585171,79,BlockedShot,0.764000015258789,0.5790000152587891,0.02477828972041607,Eberechi Eze,a,8706,OpenPlay,2024,LeftFoot,26609,Brentford,Crystal Palace,2,1,2024-08-18 13:00:00,Odsonne Edouard,Pass
EPL,585172,81,SavedShot,0.8869999694824219,0.66,0.06584646552801132,Eberechi Eze,a,8706,OpenPlay,2024,LeftFoot,26609,Brentford,Crystal Palace,2,1,2024-08-18 13:00:00,Tyrick Mitchell,Pass
EPL,585173,82,BlockedShot,0.784000015258789,0.47900001525878905,0.024285459890961647,Eberechi Eze,a,8706,FromCorner,2024,RightFoot,26609,Brentford,Crystal Palace,2,1,2024-08-18 13:00:00,NA,None
EPL,585174,86,SavedShot,0.941999969482422,0.7180000305175781,0.05956044048070908,Eberechi Eze,a,8706,OpenPlay,2024,LeftFoot,26609,Brentford,Crystal Palace,2,1,2024-08-18 13:00:00,NA,TakeOn
EPL,585175,87,MissedShots,0.9519999694824218,0.55,0.5140550136566162,Jordan Ayew,a,672,OpenPlay,2024,RightFoot,26609,Brentford,Crystal Palace,2,1,2024-08-18 13:00:00,Jefferson Lerma,Cross
EPL,585176,88,SavedShot,0.943000030517578,0.6559999847412109,0.057753920555114746,Eberechi Eze,a,8706,OpenPlay,2024,LeftFoot,26609,Brentford,Crystal Palace,2,1,2024-08-18 13:00:00,NA,None
EPL,585310,9,MissedShots,0.874000015258789,0.4909999847412109,0.05287346616387367,Wesley Fofana,h,7589,FromCorner,2024,RightFoot,26610,Chelsea,Manchester City,0,2,2024-08-18 15:30:00,Cole Palmer,Cross
EPL,585317,38,BlockedShot,0.8930000305175781,0.6459999847412109,0.07280208170413971,Enzo Fernández,h,11356,OpenPlay,2024,LeftFoot,26610,Chelsea,Manchester City,0,2,2024-08-18 15:30:00,Nicolas Jackson,Pass
EPL,585319,43,SavedShot,0.7880000305175782,0.35900001525878905,0.027254972606897358,Cole Palmer,h,8497,OpenPlay,2024,LeftFoot,26610,Chelsea,Manchester City,0,2,2024-08-18 15:30:00,Christopher Nkunku,Pass
EPL,585320,50,BlockedShot,0.875,0.5770000076293945,0.1259838342666626,Christopher Nkunku,h,3300,OpenPlay,2024,RightFoot,26610,Chelsea,Manchester City,0,2,2024-08-18 15:30:00,Nicolas Jackson,Pass
EPL,585322,58,BlockedShot,0.759000015258789,0.42400001525878905,0.023129956796765327,Moisés Caicedo,h,9453,OpenPlay,2024,RightFoot,26610,Chelsea,Manchester City,0,2,2024-08-18 15:30:00,Cole Palmer,Pass
EPL,585323,60,MissedShots,0.9359999847412108,0.5409999847412109,0.10802385210990906,Enzo Fernández,h,11356,OpenPlay,2024,Head,26610,Chelsea,Manchester City,0,2,2024-08-18 15:30:00,Pedro Neto,Cross
EPL,585324,60,SavedShot,0.950999984741211,0.48700000762939455,0.5455207824707031,Nicolas Jackson,h,10048,OpenPlay,2024,RightFoot,26610,Chelsea,Manchester City,0,2,2024-08-18 15:30:00,Romeo Lavia,HeadPass
EPL,585327,89,BlockedShot,0.9080000305175782,0.6840000152587891,0.05042997375130653,Pedro Neto,h,6382,OpenPlay,2024,LeftFoot,26610,Chelsea,Manchester City,0,2,2024-08-18 15:30:00,NA,BallTouch
EPL,585328,91,MissedShots,0.7869999694824219,0.3579999923706055,0.034946560859680176,Cole Palmer,h,8497,OpenPlay,2024,LeftFoot,26610,Chelsea,Manchester City,0,2,2024-08-18 15:30:00,Moisés Caicedo,TakeOn
EPL,585329,94,SavedShot,0.8,0.6890000152587891,0.020260468125343323,Enzo Fernández,h,11356,OpenPlay,2024,RightFoot,26610,Chelsea,Manchester City,0,2,2024-08-18 15:30:00,Pedro Neto,Pass
EPL,585309,7,BlockedShot,0.895,0.669000015258789,0.1170727014541626,Bernardo Silva,a,3635,OpenPlay,2024,LeftFoot,26610,Chelsea,Manchester City,0,2,2024-08-18 15:30:00,Sávio,Throughball
EPL,585311,10,MissedShots,0.879000015258789,0.385,0.06753160804510117,Jéremy Doku,a,8981,OpenPlay,2024,LeftFoot,26610,Chelsea,Manchester City,0,2,2024-08-18 15:30:00,NA,None
EPL,585312,17,Goal,0.9259999847412108,0.5359999847412109,0.5389691591262817,Erling Haaland,a,8260,OpenPlay,2024,LeftFoot,26610,Chelsea,Manchester City,0,2,2024-08-18 15:30:00,Bernardo Silva,Pass
EPL,585313,21,MissedShots,0.769000015258789,0.515,0.041203610599040985,Kevin De Bruyne,a,447,OpenPlay,2024,RightFoot,26610,Chelsea,Manchester City,0,2,2024-08-18 15:30:00,Sávio,Pass
EPL,585314,34,BlockedShot,0.8,0.409000015258789,0.039846744388341904,Mateo Kovacic,a,2254,OpenPlay,2024,RightFoot,26610,Chelsea,Manchester City,0,2,2024-08-18 15:30:00,Sávio,Pass
EPL,585315,36,SavedShot,0.759000015258789,0.4929999923706055,0.03594236448407173,Jéremy Doku,a,8981,OpenPlay,2024,RightFoot,26610,Chelsea,Manchester City,0,2,2024-08-18 15:30:00,NA,BallRecovery
EPL,585316,37,BlockedShot,0.874000015258789,0.6780000305175782,0.046097420156002045,Josko Gvardiol,a,9790,FromCorner,2024,LeftFoot,26610,Chelsea,Manchester City,0,2,2024-08-18 15:30:00,Jéremy Doku,Pass
EPL,585318,39,SavedShot,0.895,0.6769999694824219,0.08055149018764496,Bernardo Silva,a,3635,OpenPlay,2024,LeftFoot,26610,Chelsea,Manchester City,0,2,2024-08-18 15:30:00,Kevin De Bruyne,Pass
EPL,585321,51,SavedShot,0.865999984741211,0.4759999847412109,0.11672431230545044,Erling Haaland,a,8260,OpenPlay,2024,LeftFoot,26610,Chelsea,Manchester City,0,2,2024-08-18 15:30:00,Bernardo Silva,Pass
EPL,585325,72,MissedShots,0.7809999847412109,0.474000015258789,0.04689191654324532,Kevin De Bruyne,a,447,OpenPlay,2024,RightFoot,26610,Chelsea,Manchester City,0,2,2024-08-18 15:30:00,Bernardo Silva,Pass
EPL,585326,83,Goal,0.7959999847412109,0.605,0.04955275356769562,Mateo Kovacic,a,2254,OpenPlay,2024,RightFoot,26610,Chelsea,Manchester City,0,2,2024-08-18 15:30:00,NA,BallRecovery
EPL,585654,35,MissedShots,0.615,0.595999984741211,0.008144781924784184,Bobby Reid,h,6827,OpenPlay,2024,RightFoot,26611,Leicester,Tottenham,1,1,2024-08-19 19:00:00,NA,None
EPL,585659,56,Goal,0.955,0.5420000076293945,0.5048036575317383,Jamie Vardy,h,755,OpenPlay,2024,Head,26611,Leicester,Tottenham,1,1,2024-08-19 19:00:00,Abdul Fatawu,Cross
EPL,585660,66,MissedShots,0.9540000152587892,0.325,0.0739603042602539,Wilfred Ndidi,h,5545,OpenPlay,2024,RightFoot,26611,Leicester,Tottenham,1,1,2024-08-19 19:00:00,Abdul Fatawu,Pass
EPL,585661,69,SavedShot,0.914000015258789,0.62,0.342798799276352,Jamie Vardy,h,755,OpenPlay,2024,LeftFoot,26611,Leicester,Tottenham,1,1,2024-08-19 19:00:00,Facundo Buonanotte,Throughball
EPL,585663,85,MissedShots,0.895,0.590999984741211,0.013084491714835169,Kasey McAteer,h,10166,SetPiece,2024,Head,26611,Leicester,Tottenham,1,1,2024-08-19 19:00:00,Harry Winks,Aerial
EPL,585664,90,SavedShot,0.8630000305175781,0.5329999923706055,0.02317630872130394,Wilfred Ndidi,h,5545,OpenPlay,2024,Head,26611,Leicester,Tottenham,1,1,2024-08-19 19:00:00,Stephy Mavididi,Cross
EPL,585665,92,BlockedShot,0.850999984741211,0.5409999847412109,0.06017161533236504,James Justin,h,7753,FromCorner,2024,RightFoot,26611,Leicester,Tottenham,1,1,2024-08-19 19:00:00,NA,None
EPL,585645,5,BlockedShot,0.958000030517578,0.6120000076293945,0.035186491906642914,Rodrigo Bentancur,a,6108,FromCorner,2024,Head,26611,Leicester,Tottenham,1,1,2024-08-19 19:00:00,James Maddison,Cross
EPL,585646,6,SavedShot,0.904000015258789,0.36,0.04266393557190895,Brennan Johnson,a,10760,FromCorner,2024,RightFoot,26611,Leicester,Tottenham,1,1,2024-08-19 19:00:00,Pedro Porro,Cross
EPL,585647,7,SavedShot,0.926999969482422,0.5679999923706055,0.2220737487077713,Dominic Solanke,a,1679,FromCorner,2024,Head,26611,Leicester,Tottenham,1,1,2024-08-19 19:00:00,Son Heung-Min,Cross
EPL,585648,11,MissedShots,0.9230000305175782,0.525,0.10307934880256651,Cristian Romero,a,7218,FromCorner,2024,Head,26611,Leicester,Tottenham,1,1,2024-08-19 19:00:00,Pedro Porro,Cross
EPL,585649,13,SavedShot,0.914000015258789,0.4620000076293945,0.05033301189541817,Dominic Solanke,a,1679,SetPiece,2024,Head,26611,Leicester,Tottenham,1,1,2024-08-19 19:00:00,Pedro Porro,Aerial
EPL,585650,17,BlockedShot,0.8169999694824219,0.64,0.026130743324756622,Son Heung-Min,a,453,FromCorner,2024,LeftFoot,26611,Leicester,Tottenham,1,1,2024-08-19 19:00:00,NA,None
EPL,585651,22,BlockedShot,0.745,0.5409999847412109,0.01829807460308075,Rodrigo Bentancur,a,6108,OpenPlay,2024,RightFoot,26611,Leicester,Tottenham,1,1,2024-08-19 19:00:00,Son Heung-Min,Pass
